一类动词,,かぶる,戴，蒙，盖,かぶります,かぶって,かぶらない,かぶった,かぶれ,かぶろう,かぶれば,かぶれる,かぶられる,かぶらせる
一类动词,,かむ,咬，咀嚼,かみます,かんで,かまない,かんだ,かめ,かもう,かめば,かめる,かまれる,かませる
一类动词,,通う,来往，往返；相同，流通,通います,かよって,かよわない,かよった,かよえ,かよおう,かよえば,かよえる,かよわれる,かよわせる
一类动词,,渇く,渴,渇きます,かわいて,かわかない,かわいた,ー,ー,かわけば,ー,ー,ー
一类动词,,乾く,干，干燥,乾きます,かわいて,かわかない,かわいた,かわけ,ー,かわけば,ー,ー,ー
一类动词,,変わる,变化，改变；特殊,変わります,かわって,かわらない,かわった,かわれ,かわろう,かわれば,かわれる,かわられる,かわらせる
一类动词,,頑張る,继续努力；坚持，顽固,頑張ります,がんばって,がんばらない,がんばった,がんばれ,がんばろう,がんばれば,がんばれる,がんばられる,がんばらせる
一类动词,,聞く,听，问，打听,聞きます,きいて,きかない,きいた,きけ,きこう,きけば,きける,きかれる,きかせる
一类动词,,効く,有效，生效,効きます,きいて,かかない,きいた,ー,ー,きけば,ー,ー,ー
一类动词,,気づく,注意到，发觉，意识到,気づきます,きづいて,きづかない,きづいた,きづけ,きづこう,きづけば,きづける,きづかれる,きづかせる
一类动词,,決まる,规定，决定,決まります,きまって,きまらない,きまった,ー,ー,きまれば,ー,ー,ー
一类动词,,切る,切，砍，剪，打断；限定时间,切ります,きって,きらない,きった,きれ,きろう,きれば,きれる,きられる,きらせる
一类动词,,腐る,腐烂，生锈；堕落,腐ります,くさって,くさらない,くさった,ー,ー,くされば,ー,ー,くさらせる
一类动词,,くださる,给与,くださいます,くださって,くださらない,くださった,ください,ー,くだされば,ー,ー,ー
一类动词,,曇り,阴天；不愉快；模糊,曇ります,くもって,くもらない,くもった,くもれ,ー,くもれば,ー,ー,くもらせる
一类动词,,暮らす,生活，谋生，消磨时光,暮らします,くらして,くらさない,くらした,くらせ,くらそう,くらせば,くらせる,くらされる,くらさせる
一类动词,,繰り返す,反复，重复,繰り返します,くりかえして,くりかえさない,くりかえした,くりかえせ,くりかえそう,くりかえせば,くりかえせる,くりかえされる,くりかえさせる
一类动词,,消す,擦掉，关掉；消除；熄灭,消します,けして,けさない,けした,けせ,けそう,けせば,けせる,けされる,けさせる
一类动词,,ござる,有，是,ございます,ござって,ー,ござった,ー,ー,ー,ー,ー,ー
一类动词,,困る,为难，苦恼,困ります,こまって,こまらない,こまった,こまれ,こまろう,こまれば,こまれる,こまられる,こまらせる
一类动词,,込む,拥挤,込みます,こんで,こまない,こんだ,こめ,ー,こめば,ー,ー,ー
一类动词,,ご覧になる,看，过目，观赏,ご覧になります,ごらんになって,ごらんにならない,ごらんになった,ー,ー,ごらんになれば,ー,ごらんになられる,ー
一类动词,,転ぶ,跌倒，滚动,転びます,ころんで,ころばない,ころんだ,ころべ,ころばう,ころべば,ころべる,ころばれる,ころばせる
一类动词,,壊す,弄坏，破坏,壊します,こわして,こわさない,こわした,こわせ,こわそう,こわせば,こわせる,こわされる,こわさせる
一类动词,,探す,寻找，搜查,探します,さがして,さがさない,さがした,さがせ,さがそう,さがせば,さがせる,さがされる,さがさせる


一类动词,,下がる,下降，降低；后退,下がります,さがって,さがらない,さがった,さがれ,さがろう,さがれば,さがれる,さがられる,さがらせる
一类动词,,咲く,（花）开,咲きます,さいて,さかない,さいた,さけ,さこう,さけば,さける,さかれる,さかせる
一类动词,,誘う,诱惑，引诱；引起，促使,誘います,さそって,さそわない,さそった,さそえ,さそおう,さそえば,さそえる,さそわれる,さそわせる
一类动词,,サボる,怠工，偷懒，旷工，逃学,サボります,サボって,サボらない,サボった,サボれ,サボろう,サボれば,サボれる,サボられる,サボらせる
一类动词,,騒ぐ,吵闹；闹事,騒ぎます,さわいで,さわがない,さわいだ,さわげ,さわごう,さわげば,さわげる,さわがれる,さわがせる
一类动词,,触る,碰，触摸，参与,触ります,さわって,さわらない,さわった,さわれ,さわろう,さわれば,さわれる,さわられる,さわらせる
一类动词,,しかる,责备，批评,しかります,しかった,しからない,しかった,しかれ,しかろう,しかれば,しかれる,しかられる,しからせる
一类动词,,死ね,死，失去效果，不起作用,死にます,しんで,しなない,しんだ,しね,しのう,しねば,しねる,しなれる,しなせる
一类动词,,しまう,收拾；与愿望相反的结果,しまいます,しまって,しまわない,しまった,しまえ,しまおう,しまえば,しまえる,しまわれる,しまわせる
一类动词,,閉まる,关闭,閉まります,しまって,しまらない,しまった,しまれ,ー,しまれば,ー,ー,ー
一类动词,,知る,知道，懂得，了解,知ります,しって,しらない,しった,しれ,しろう,しれば,しれる,しられる,しらせる
一类动词,,吸う,吸，吸收（水份）,吸います,すって,すわない,すった,すえ,すおう,すえば,すえる,すわれる,すわせる
一类动词,,すく,空闲；空旷,すきます,すいて,すかない,すいた,ー,ー,すけば,ー,ー,ー
一类动词,,過ごす,度过，生活,過ごします,すごして,すごさない,すごした,すごせ,すごそう,すごせば,すごせる,すごされる,すごさせる
一类动词,,進む,前进，进行,進みます,すすんで,すすまない,すすんだ,すすめ,すすもう,すすめば,すすめる,すすまれる,すすませる
一类动词,,滑る,打滑，滑倒；失言，走嘴,滑ります,すべって,すべらない,すべった,すべれ,すべろう,すべれば,すべれる,すべられる,すべらせる
一类动词,,住む,住，居住,住みます,すんで,すまない,すんだ,すめ,すもう,すめば,すめる,すまれる,すませる
一类动词,,済む,完成，结束,済みます,すんで,すまない,すんだ,ー,ー,すめば,ー,ー,ー
一类动词,,座る,座，跪坐；居某种地位,座ります,すわって,すわらない,すわった,すわれ,すわろう,すわれば,すわれる,すわられる,すわらせる
一类动词,,育つ,（生物）生长，发育；长进,育ちます,そだって,そだたない,そだった,そだて,ー,そだてば,ー,ー,そだたせる
一类动词,,そろう,齐全，齐备；成套,そろいます,そろって,そろわない,そろった,そろえ,そろおう,そろえば,そろえる,そろわれる,そろわせる
一类动词,,出す,拿出，取出；出发，寄出,出します,だして,ださない,だした,だせ,だそう,だせば,だせる,だされる,ださせる
一类动词,,たたく,敲，拍打；攻击，驳斥,たたきます,たたいて,たたかない,たたいた,たたけ,たたこう,たたけば,たたける,たたかける,たたかせる
一类动词,,立つ,站，立；出发,立ちます,たって,たたない,たった,たて,たとう,たてば,たてる,たたれる,たたせる
一类动词,,建つ,盖，建造,建ちます,たって,たたない,たった,ー,ー,たてば,ー,たたれる,たたせる
一类动词,,頼む,恳求，委托；请，雇,頼みます,たのんで,たのまない,たのんだ,たのめ,たのもう,たのめば,たのめる,たのまれる,たのませる
一类动词,,違う,不同；不对,違います,ちがって,ちがわない,ちがった,ー,ー,ちがえば,ー,ー,ちがわせる
一类动词,,使う,使用；雇佣；花费,使います,つかって,つかわない,つかった,つかえ,つかおう,つかえば,つかえる,つかわれる,つかわせる
一类动词,,つく,点灯，开灯；跟随,つきます,ついて,つかない,ついた,つけ,ー,つけば,ー,ー,ー
一类动词,,着く,到，到达,着きます,ついて,つかない,ついた,つけ,つこう,つけば,つける,つかれる,つかせる
一类动词,,付く,粘着，附着,付きます,ついて,つかない,ついた,つけ,ー,つけば,ー,ー,ー
一类动词,,作る,做，生产,作ります,つくって,つくらない,つくった,つくれ,つくろう,つくれば,つくれる,つくられる,つくらせる
一类动词,,続く,继续，连续,続きます,つづいて,つづかない,つづいた,つづけ,つづこう,つづけば,つづける,つづかれる,つづかせる
一类动词,,包む,包，裹，卷,包みます,つつんで,つつまない,つつんだ,つつめ,つつもう,つつめば,つつある,つつまれる,つつませる
一类动词,,積もる,堆积,積もります,つもって,つもらない,つもった,ー,ー,つもれば,ー,ー,ー
一类动词,,手伝う,帮忙，帮助,手伝います,てつだって,てつだわない,てつだった,てつだえ,えつだおう,てつだえば,てつだえる,てつだわれる,てつだわせる
一类动词,,通る,通过，走过,通ります,とおって,とおらない,とおった,とおれ,とおろう,とおれば,とおれる,とおられる,とおらせる
一类动词,,届く,到达，送到,届きます,とどいて,とどかない,とどいた,とどけ,ー,とどけば,ー,ー,ー
一类动词,,整う,整齐，端正；完备，齐备,整います,ととのって,ととのわない,ととのった,ー,ー,ととのえば,ー,ー,ー
一类动词,,飛ぶ,飞，飞行,飛びます,とんで,とばない,とんだ,とべ,とぼう,とべば,とべる,とばれる,とばせる
一类动词,,泊まる,停泊，住宿，过夜,泊まります,とまって,とまらない,とまった,とまれ,とまろう,とまれば,とまれる,とまられる,とまらせる
一类动词,,止まる,停，停止,止まります,とまって,とまらない,とまった,とまれ,とまろう,とまれば,とまれる,とまられる,とまらせる
一类动词,,撮る,拍照,撮ります,とって,とらない,とった,とれ,とろう,とれば,とれる,とられる,とらせる
一类动词,,とる,拿，取；得到；摘掉,とります,とって,とらない,とった,とれ,とろう,とれば,とれる,とられる,とらせる
一类动词,,取る,拿，取；得到；摘掉,取ります,とって,とらない,とった,とれ,とろう,とれば,とれる,とられる,とらせる
一类动词,,直す,改正，修正,直します,なおして,なおさない,なおした,なおせ,なおそう,なおせば,なおせる,なおされる,なおさせる

一类动词,,治る,治好，治愈,治ります,なおって,なおらない,なおった,なおれ,ー,なおれば,ー,ー,なおらせる
一类动词,,鳴く,啼叫，鸣叫,鳴きます,ないて,なかない,ないた,なけ,なこう,なけば,なける,なかれる,なかせる
一类动词,,泣く,哭，落泪,泣きます,ないて,なかない,ないた,なけ,なこう,なけば,なける,なかれる,なかせる
一类动词,,なくす,丢失，丢掉,なくします,なくして,なくさない,なくした,なくせ,なくそう,なくせば,なくせる,なくされる,なくさせる
一类动词,,なくなる,丢失，没有；遗失,なくなります,なくなって,なくならない,なくなった,なくなれ,ー,なくなれば,ー,ー,なくならせる
一类动词,,なさる,（敬语）做，干，搞,なさいます,なさって,なさらない,なさった,なされ,ー,なされば,ー,ー,ー
一类动词,,ならう,学习,ならいます,ならって,ならわない,ならった,ならえ,ならおう,ならえば,ならえる,ならわれる,ならわせる
一类动词,,ならぶ,摆放，排列,ならびます,ならんで,ならばない,ならんだ,ならべ,ならぼう,ならべば,ならべる,ならばれる,ならばせる
一类动词,,なる,变成，成为；闻名,なります,なって,ならない,なった,なれ,なろう,なれば,なれる,なられる,ならせる
一类动词,,鳴る,鸣，响；闻名，著名,鳴ります,なって,ならない,なった,ー,ー,なれば,ー,ー,ならせる
一类动词,,似合う,合适,似合います,にあって,にあわない,にあった,ー,ー,にあえば,ー,ー,ー
一类动词,,脱ぐ,脱去，摘掉,脱ぎます,ぬいで,ぬがない,ぬいだ,ぬげ,ぬごう,ぬげば,ぬげる,ぬがれる,ぬがせる
一类动词,,盗む,偷盗，盗窃,盗みます,ぬすんで,ぬすまない,ぬすっだ,ぬすめ,ぬすもう,ぬすめば,ぬすめる,ぬすまれる,ぬすませる
一类动词,,眠る,睡觉,眠ります,ねむって,ねむらない,ねむった,ねむれ,ねむろう,ねむれば,ねむれる,ねむられる,ねむらせる
一类动词,,残る,留下，剩余，残留,残ります,のこって,のこらない,のこった,のこれ,のころう,のこれば,のこれる,のこられる,のこさせる
一类动词,,延ばす,延长，拉长,延ばします,のばして,のばさない,のばした,のばせ,のばそう,のばせば,のばせる,のばされる,のばさせる
一类动词,,登る,登，攀，爬,登ります,のばって,のばらない,のぼった,のぼれ,のぼろう,のぼれば,のぼれる,のぼられる,のぼらせる
一类动词,,飲む,喝，吃（药）,飲みます,のんで,のまない,のんだ,のめ,のもう,のめば,のめる,のまれる,のませる
一类动词,,乗る,乘，坐,乗ります,のって,のらない,のった,のれ,のろう,のれば,のれる,のられる,のらせる
一类动词,,入る,进入，加入,入ります,はいって,はいらない,はいった,はいれ,はいろう,はいれば,はいれる,はいられる,はいらせる
一类动词,,図る,谋求，企图,図ります,はかって,はからない,はかった,はかれ,はかろう,はかれば,はかれる,はかられる,はからせる
一类动词,,はく,穿（鞋，袜，裤，裙等）,はきます,はいて,はかない,はいた,はけ,はこう,はけば,はける,はかれる,はかせる
一类动词,,運ぶ,运送，搬运,運びます,はこんで,はこばない,はこんだ,はこべ,はこばう,はこべば,はこべる,はこばれる,はこばせる
一类动词,,始まる,开始，发生,始まります,はじまって,はじまらない,はじまった,ー,ー,はじまれば,ー,ー,はじまらせる
一类动词,,走る,跑，行驶,走ります,はしって,はしらない,はしった,はしれ,はしろう,はしれば,はしれる,はしられる,はしらせる
一类动词,,働く,工作，劳动,働きます,はたらいて,はたらかない,はたらいた,はたらけ,はたらこう,はたらけば,はたらける,はたらかれる,はたらかせる
一类动词,,話す,说，讲，谈话，告诉,話します,はなして,はなさない,はなした,はなせ,はなそう,はなせば,はなせる,はなされる,はなさせる
一类动词,,払う,支付（钱款），付钱，还债,払います,はらって,はらわない,はらった,はらえ,はらおう,はらえば,はらえる,はらわれる,はらわせる
一类动词,,はる,粘，贴；春天,はります,はって,はらない,はった,はれ,はろう,はれば,はれる,はられる,はらせる
一类动词,,弾く,弹；弹奏,弾きます,ひいて,ひかない,ひいた,ひけ,ひこう,ひけば,ひける,ひかれる,ひかせる
一类动词,,引く,拉，拽，拖；吸引；查字典,引きます,ひいて,ひかない,ひいた,ひけ,ひこう,ひけば,ひける,ひかれる,ひかせる
一类动词,,引っ越す,搬家,引っ越します,ひっこして,ひっこさない,ひっこした,ひっこせ,ひっこそう,ひっこせば,ひっこせる,ひっこされる,ひっこさせる
一类动词,,引っ張る,拉，拽，拉紧，拉过来,引っ張ります,ひっぱって,ひっぱらない,ひっぱった,ひっぱれ,ひっぱろう,ひっぱれば,ひっぱれる,ひっぱられる,ひっぱらせる
一类动词,,冷やす,凉快；冷气,冷やします,ひやして,ひやさない,ひやした,ひやせ,ひやそう,ひやせば,ひやせる,はやされる,ひやさせる
一类动词,,開く,打开；举办,開きます,ひらいて,ひらかない,ひらいた,ひらけ,ひらこう,ひらけば,ひらける,ひらかれる,ひらかせる
一类动词,,拾う,拾，捡；挑出,拾います,ひろって,ひろわない,ひろった,ひろえ,ひろおう,ひろえば,ひろえる,ひろわれる,ひろわせる
一类动词,,広がる,放开，展开；扩大，扩展,広がります,ひろがって,ひろがらない,ひろがった,ひろがれ,ひろがろう,ひろがれば,ひろがれる,ひろがられる,ひろがらせる
一类动词,,吹く,刮；吹,吹きます,ういて,ふかない,ふいた,ふけ,ふこう,ふけば,ふける,ふかれる,ふかせる
一类动词,,防ぐ,防守，防卫，预防,防ぎます,ふせいで,ふせがない,ふせいだ,ふせげ,ふせごう,ふせげば,ふせげる,ふせがれる,ふせがせる
一类动词,,太る,胖；增加,太ります,ふとって,ふとらない,ふとった,ふとれ,ふとろう,ふとれば,ふとれる,ふとられる,ふとらせる
一类动词,,踏む,踩，踏上；实践，履行,踏みます,ふんで,ふまない,ふんだ,ふめ,ふもう,ふめば,ふめる,ふまれる,ふませる
一类动词,,降る,下雨，下雪；下降,降ります,ふって,ふらない,ふった,ふれ,ふろう,ふれば,ふれる,ふられる,ふらせる
一类动词,,振る,挥动，摇动；撤,振ります,ふって,ふらない,ふった,ふれ,ふろう,ふれば,ふれる,ふられる,ふらせる
一类动词,,減る,减少，磨损；饿,減ります,へって,へらない,へった,ー,ー,へれば,ー,ー,ー
一类动词,,ほほえむ,微笑；（花）乍放，初开,ほほえみます,ほほえんで,ほほえまない,ほほえんだ,ほほえめ,ほほえもう,ほほえめば,ほほえめる,ほほえまれる,ほほえませる
一类动词,,参る,（自谦）去，来,参ります,まいって,まいらない,まいった,まいれ,まいろう,まいれば,ー,ー,まいらせる

一类动词,,曲がる,弯曲；拐弯,曲がります,まがって,まがらない,まがった,まがれ,まがろう,まがれば,まがれる,まがられる,まがらせる
一类动词,,巻き込む,卷进，卷入；牵连，连累,巻き込みます,まきこんで,まきこまない,まきこんだ,まきこめ,まきこもう,まきこめば,まきこめる,まきこまれる,まきこませる
一类动词,,待つ,等候，等待,待ちます,まって,またない,まった,まて,まとう,まてば,まてる,またれる,またせる
一类动词,,間に合う,来得及，赶得上,間に合います,まにあって,まにあわない,まにあった,まにあえ,まにあおう,まにあえば,まにあえる,まにあわれる,まにあわせる
一类动词,,守る,防守，保卫；遵守,守ります,まもって,まもらない,まもった,まもれ,まもろう,まもれば,まもれる,まもられる,まもらせる
一类动词,,迷う,犹豫，迷惑，迷失,迷います,まよって,まよわない,まよった,まよえ,まよおう,まよえば,まよえる,まよわれる,まよわせる
一类动词,,回す,旋转；传递，转送；调转,回します,まわして,まわさない,まわした,まわせ,まわそう,まわせば,まわせる,まわされる,まわさせる
一类动词,,回る,转动，灵活，周到,回ります,まわって,まわらない,まわった,まわれ,まわろう,まわれば,まわれる,まわられる,まわらせる
一类动词,,磨く,刷，擦；磨练,磨きます,みがいて,みがかない,みがいた,みがけ,みがこう,みがけば,みがける,みがかれる,みがかせる
一类动词,,見込む,期待；相信；预料,見込みます,みこんで,みこまない,みこんだ,みこめ,みこもう,みこめば,ｋもこめる,みこまめる,みこませる
一类动词,,見つかる,被发现，被看到,見つかります,みつかって,みつからない,みつかった,ー,ー,みつかれば,ー,ー,ー
一类动词,,見渡す,张望，远望,見渡します,みわたして,みわたさない,みわたした,みわたせ,みわたそう,みわたせば,みわたせる,みわたされる,みわたさせる
一类动词,,向かう,往…去，,向かいます,むかって,むかわない,むかった,むかえ,むかおう,むかえば,むかえる,むかわれる,むかわせる
一类动词,,結ぶ,系，结；联结，结合,結びます,むすんで,むすばない,むすんだ,むすべ,むすぼう,むすべば,むすべる,むすばれる,むすばせる
一类动词,,召し上がる,请吃，请喝，请吸烟,召し上がります,めしあがって,めしあがらない,めしあがた,めしあがれ,ー,めしあがれば,めしあがれる,めしあがられる,ー
一类动词,,申す,（自谦）说，讲，告诉,申します,もうして,もうさない,もうした,もうせ,もうそう,もうせば,ー,ー,ー
一类动词,,待ち歩く,拿着走路；搬运,持ち歩きます,もちあるいて,もちあるかない,もちあるいた,みちあるけ,もちあるこう,もちあるけば,もちあるける,もちあるかれる,もちあるかせる
一类动词,,持ち帰り,带回，拿回,持ち帰ります,もちかえって,もちかえらない,もちかえった,もちかえれ,もちかえろう,もちかえれば,もちかえれる,もちかえられる,もちかえらせる
一类动词,,持つ,拿，带；有，拥有,持ちます,もって,もたない,もった,もて,もとう,もてば,もてる,もたれる,もたせる
一类动词,,戻す,还，退回；恢复，复原,戻します,もどして,もどさない,もどした,もどせ,もどそう,もどせば,もどせる,もどされる,もどさせる
一类动词,,戻る,返回，恢复，退回,戻ります,もどって,もどらない,もどった,もおれ,もどろう,もどれば,もどれる,もどられる,もどらせる
一类动词,,もらう,领取，得到；请求,もらいます,もらって,もらわない,もらった,もらえ,もらおう,もらえば,もらえる,もらわれる,もらわせる
一类动词,,焼く,烧，烤，晒（黑）,焼きます,やいて,やかない,やいた,やけ,やこう,やけば,やける,やかれる,やかせる
一类动词,,訳す,翻译,訳します,やくして,やくさない,やくした,やくせ,やくそう,やくせば,やくせる,やくされる,やくさせる
一类动词,,役立つ,有用，有益，起作用,役立ちます,やくだって,やくだない,やくだった,やくだて,やくだとう,やくだてば,やくだてる,やくだたれる,やくだたせる
一类动词,,休む,休息，睡，请假，缺勤,休みます,やすんで,やすまない,やすんだ,やすめ,やすもう,やすめば,やすめる,やすまれる,やすませる
一类动词,,雇う,雇用,雇います,やとって,やとわない,やとった,やとえ,やとおう,やとえば,やとえる,やとわれる,やたわせる
一类动词,,破る,弄破，破坏,破ります,やぶって,やぶらない,やぶった,やぶれ,やぶろう,やぶれば,やぶれる,やぶられる,やぶらせる
一类动词,,やむ,停止；生病；烦恼,やみます,やんで,やまない,やんだ,やめ,ー,やめば,ー,ー,ー
一类动词,,やる,做（作业）,やります,やって,やらない,やった,やれ,やろう,やれば,やれる,やられる,やらせる
一类动词,,汚す,弄脏，玷污,汚します,よごして,よごさない,よごした,よごせ,よごそう,よごせば,よごせる,よごされる,よごさせる
一类动词,,呼ぶ,招呼，唤来,呼びます,よんで,よばない,よんだ,よべ,よぼう,よべば,よべる,よばれる,よばせる
一类动词,,読む,读，看,読みます,よんで,よまない,よんだ,よめ,よもう,よめば,よめる,よまれる,よませる
